Task_name,Id_number,Runtime_mod,Absorption_response,Other_response,Problem_response,Words_response,Sounds_response,Images_response,Past_response,Distracting_response,Focus_response,Intrusive_response,Deliberate_response,Detailed_response,Future_response,Emotion_response,Self_response,Knowledge_response,Gradient_1,Gradient_2,Gradient_3,Gradient_4,Gradient_5
Finger_Tapping_Task,subject_181,-6,8.999999999999988,1.0,7.9999999999999964,2.500000000000005,8.0,8.099999999999989,4.300000000000001,1.9999999999999982,3.200000000000002,4.0,8.0,2.9000000000000017,2.800000000000005,8.599999999999998,7.100000000000007,9.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Movie_Task-bridge,subject_181,9,7.69999999999999,7.0,3.100000000000001,8.200000000000006,8.299999999999995,7.699999999999994,3.6000000000000023,2.4999999999999987,2.6000000000000005,4.500000000000018,8.099999999999996,6.999999999999993,2.7000000000000086,7.799999999999991,1.0,2.2999999999999985,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_181,9,7.69999999999999,7.0,3.100000000000001,8.200000000000006,8.299999999999995,7.699999999999994,3.6000000000000023,2.4999999999999987,2.6000000000000005,4.500000000000018,8.099999999999996,6.999999999999993,2.7000000000000086,7.799999999999991,1.0,2.2999999999999985,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-incept,subject_181,-10,4.100000000000001,2.4000000000000012,3.0,8.29999999999999,8.200000000000003,7.0,7.199999999999992,3.0,3.0000000000000018,2.800000000000005,5.8,8.099999999999989,8.0,7.599999999999994,2.1000000000000116,8.0,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_181,-10,4.100000000000001,2.4000000000000012,3.0,8.29999999999999,8.200000000000003,7.0,7.199999999999992,3.0,3.0000000000000018,2.800000000000005,5.8,8.099999999999989,8.0,7.599999999999994,2.1000000000000116,8.0,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Zero-Back_Task,subject_181,-14,7.099999999999996,2.0,8.0,9.0,2.9999999999999982,7.0,9.0,3.0,4.0,2.9000000000000123,3.300000000000002,10.0,6.900000000000011,4.900000000000002,2.599999999999998,6.999999999999993,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_181,-8,3.6000000000000094,2.000000000000015,8.0,3.0,3.0,9.0,7.799999999999993,2.300000000000001,3.300000000000009,3.6000000000000094,8.0,6.899999999999995,7.299999999999994,7.000000000000011,2.0999999999999983,7.599999999999994,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_181,-5,6.299999999999995,3.0,8.600000000000005,8.100000000000007,1.7999999999999976,8.49999999999999,8.0,1.9999999999999973,1.9000000000000044,2.3999999999999986,6.500000000000012,6.500000000000009,7.6999999999999975,7.399999999999994,1.0,7.99999999999999,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
One-Back_Task,subject_181,11,7.499999999999995,3.0,10.0,10.0,2.6000000000000005,9.799999999999994,8.099999999999993,2.7000000000000015,3.1000000000000125,7.499999999999995,10.0,8.199999999999989,9.899999999999986,7.0,2.4000000000000155,9.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_181,5,7.399999999999992,2.600000000000005,8.399999999999991,10.0,2.2999999999999985,9.0,8.599999999999987,3.8000000000000167,2.8000000000000016,3.100000000000002,10.0,8.0,8.0,7.2999999999999945,2.4000000000000155,9.499999999999984,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_181,11,7.899999999999993,2.499999999999998,8.0,10.0,3.1999999999999984,10.0,9.099999999999996,2.9999999999999982,2.8000000000000087,2.499999999999998,7.599999999999992,8.49999999999999,9.199999999999989,8.0,4.5,8.69999999999999,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Memory_Task,subject_182,11,5.000000000000001,6.999999999999993,8.999999999999986,9.499999999999995,7.499999999999995,9.500000000000002,10.0,3.0000000000000018,1.5,4.500000000000018,6.499999999999998,1.5,1.5,1.9999999999999982,5.9999999999999964,9.499999999999984,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_182,15,2.9999999999999982,8.29999999999999,1.9999999999999991,8.39999999999999,8.099999999999996,8.300000000000002,3.5000000000000013,2.5000000000000155,4.800000000000014,4.800000000000007,5.100000000000017,1.4000000000000081,8.09999999999999,7.999999999999992,9.499999999999986,8.799999999999997,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_182,7,2.899999999999999,9.299999999999988,4.700000000000006,7.999999999999991,9.0,1.6000000000000045,9.199999999999989,2.3000000000000047,2.999999999999999,5.0,5.100000000000003,1.9000000000000008,3.2000000000000126,1.6000000000000152,5.100000000000014,8.399999999999988,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_182,6,2.3999999999999995,2.1000000000000116,2.2,1.900000000000008,3.0000000000000053,2.0,5.0000000000000036,5.200000000000017,5.100000000000014,5.200000000000001,5.8,1.5,3.600000000000013,2.4000000000000012,1.4000000000000081,5.2,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_182,-12,3.000000000000016,2.0000000000000115,2.699999999999999,4.400000000000001,6.0000000000000036,8.499999999999998,7.400000000000006,2.5999999999999996,5.200000000000006,5.0000000000000036,5.0,2.000000000000008,7.299999999999995,5.200000000000001,7.099999999999996,8.499999999999998,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_182,-12,9.099999999999987,5.200000000000017,8.400000000000002,5.0,5.100000000000017,4.799999999999999,2.6000000000000005,5.500000000000009,2.2999999999999994,5.0,4.900000000000011,2.8000000000000007,5.300000000000006,1.9000000000000044,6.500000000000012,4.5000000000000036,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
You_Task,subject_182,12,5.200000000000017,5.500000000000005,2.5999999999999988,2.599999999999998,4.900000000000015,2.000000000000015,4.900000000000015,2.500000000000012,2.2000000000000117,5.0,4.9,1.5999999999999992,5.300000000000013,1.5,5.500000000000012,5.000000000000011,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_182,13,3.400000000000013,2.899999999999999,2.7000000000000086,3.0999999999999983,3.3000000000000163,2.6000000000000156,4.10000000000001,2.1000000000000045,2.9999999999999982,5.000000000000007,4.900000000000018,2.0000000000000044,5.10000000000001,1.9000000000000044,2.999999999999999,7.899999999999997,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_182,5,5.400000000000016,3.100000000000016,2.1000000000000116,3.0,5.300000000000017,3.300000000000001,2.7000000000000006,4.500000000000018,3.099999999999999,4.8,4.8999999999999995,2.499999999999998,2.4000000000000012,1.5999999999999974,2.3000000000000047,5.199999999999999,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
Friend_Task,subject_182,-13,2.0,3.5000000000000164,5.10000000000001,5.300000000000013,4.300000000000013,3.0000000000000018,3.1000000000000125,1.9999999999999982,3.100000000000009,1.9000000000000008,5.100000000000001,4.900000000000002,4.300000000000001,5.200000000000017,2.8,4.300000000000001,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_182,6,7.999999999999992,5.700000000000005,3.0,2.099999999999999,5.200000000000002,4.800000000000001,6.6999999999999975,3.2999999999999994,2.0,5.500000000000016,4.900000000000004,1.7000000000000046,5.500000000000012,3.200000000000009,3.1000000000000054,4.4,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_182,-13,5.300000000000006,3.4000000000000012,1.5999999999999992,2.8,2.0,4.500000000000002,2.0,3.0,2.6000000000000085,4.000000000000001,5.100000000000017,1.6,3.0,5.100000000000014,1.7999999999999994,2.2999999999999994,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Two-Back_Task-faces,subject_182,11,2.5999999999999988,2.400000000000012,4.900000000000011,3.0000000000000053,4.30000000000001,5.800000000000001,1.2999999999999976,1.0,1.8000000000000045,1.0,4.9,2.0,2.000000000000008,5.0,1.3999999999999995,1.6000000000000152,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-faces,subject_182,9,2.0,1.0000000000000047,2.6000000000000085,1.7000000000000153,1.900000000000008,7.999999999999993,1.9000000000000044,2.0000000000000044,2.700000000000012,1.4999999999999984,5.5,1.0000000000000118,1.2000000000000153,5.3000000000000025,1.5999999999999974,2.300000000000001,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-scenes,subject_182,13,1.6999999999999984,1.4000000000000046,1.3999999999999995,1.0,1.0,7.499999999999994,6.30000000000001,1.0,2.1000000000000116,4.200000000000001,4.800000000000007,2.0,2.2000000000000117,5.300000000000017,2.100000000000008,2.800000000000016,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-scenes,subject_182,-6,2.1000000000000045,2.000000000000001,1.700000000000001,2.4000000000000083,1.8000000000000116,8.500000000000005,7.999999999999993,2.5000000000000155,1.700000000000001,4.9000000000000075,4.100000000000017,2.000000000000001,1.5999999999999983,4.60000000000001,1.9999999999999991,2.3000000000000083,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Hard_Math_Task,subject_182,15,1.7000000000000153,1.9,2.0,1.9000000000000044,2.500000000000012,2.1999999999999993,1.2000000000000117,1.2999999999999985,1.400000000000001,1.6999999999999984,5.1000000000000005,1.0,1.7000000000000153,5.400000000000009,3.000000000000016,3.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_182,8,1.9,3.400000000000001,2.000000000000001,2.9000000000000052,2.5999999999999988,1.9999999999999982,6.700000000000012,4.400000000000003,2.100000000000001,5.3000000000000025,4.800000000000018,2.500000000000012,3.100000000000016,1.3999999999999995,2.300000000000001,4.0,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Hard_Math_Task,subject_182,11,2.0000000000000044,1.6999999999999975,1.5000000000000009,1.8000000000000045,1.4000000000000001,2.0,2.000000000000015,3.0,2.3000000000000154,5.2,4.700000000000001,1.9000000000000008,2.4999999999999987,1.4999999999999993,1.600000000000001,1.800000000000001,-0.078457467,0.308141529,0.225440393,-0.100786219,-0.159113885
Easy_Math_Task,subject_182,15,1.4000000000000152,1.1999999999999993,1.1,1.8000000000000045,2.400000000000012,2.2999999999999994,2.0000000000000115,1.4999999999999984,1.600000000000001,2.1999999999999984,5.1000000000000005,1.1999999999999984,2.000000000000015,4.8000000000000105,1.6000000000000152,1.6999999999999993,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_182,8,2.400000000000012,2.5000000000000155,3.500000000000013,9.0,3.400000000000013,2.7000000000000086,2.300000000000001,1.0,2.1999999999999984,4.700000000000006,5.2000000000000135,1.7,1.7,5.100000000000001,1.9000000000000008,2.6000000000000014,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Easy_Math_Task,subject_182,14,2.4000000000000083,2.2000000000000117,2.6000000000000085,1.0999999999999994,2.1000000000000045,2.5999999999999988,2.9000000000000004,2.2999999999999994,2.699999999999999,4.3000000000000025,5.000000000000011,2.2000000000000153,3.0999999999999983,4.7000000000000135,2.8000000000000087,2.100000000000015,0.019598666,0.159960465,-0.014416948,-0.077514379,-0.048953364
Zero-Back_Task,subject_182,-11,1.5000000000000115,2.699999999999998,1.0,1.7000000000000046,1.7999999999999985,2.400000000000005,2.1999999999999975,2.2999999999999985,2.700000000000005,1.4000000000000152,1.8999999999999992,1.0,2.9000000000000017,4.500000000000002,2.300000000000001,1.7000000000000153,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_182,-6,1.0999999999999994,2.0,1.8999999999999992,1.4000000000000117,2.6000000000000014,2.500000000000005,2.3999999999999977,1.0999999999999994,1.1999999999999975,2.5000000000000155,5.100000000000007,1.0000000000000047,2.100000000000015,4.6000000000000005,2.0000000000000115,2.6000000000000014,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_182,-12,1.4000000000000152,4.0,1.8,1.1999999999999993,1.7000000000000046,2.3999999999999977,1.3999999999999995,1.8000000000000045,1.0,2.1999999999999984,2.100000000000001,4.299999999999999,2.100000000000001,5.0000000000000036,1.9000000000000008,2.699999999999998,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
One-Back_Task,subject_182,-13,1.6999999999999984,1.9000000000000008,1.6999999999999993,2.000000000000001,1.0000000000000002,1.0999999999999994,2.3999999999999986,1.9000000000000008,1.7999999999999985,2.4000000000000083,4.600000000000007,2.2999999999999985,2.2000000000000117,4.9,1.2000000000000002,7.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_182,-11,2.1999999999999975,1.6000000000000045,2.2,2.4000000000000012,1.0,1.2999999999999994,1.6000000000000152,1.3999999999999986,1.6,1.6999999999999975,3.0999999999999983,2.000000000000001,2.400000000000005,4.8000000000000025,2.400000000000005,3.0,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_182,9,1.4000000000000152,2.0,1.500000000000008,1.400000000000001,2.1999999999999984,1.700000000000001,2.2000000000000046,1.0999999999999985,1.900000000000015,1.0,5.400000000000002,2.600000000000012,2.0999999999999983,4.700000000000006,1.0999999999999976,1.500000000000015,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Movie_Task-bridge,subject_182,15,2.200000000000008,1.8999999999999975,2.800000000000005,2.9000000000000052,3.7000000000000024,2.500000000000012,2.8000000000000123,3.0,2.7000000000000015,2.2999999999999985,5.300000000000017,2.599999999999998,2.4000000000000004,5.400000000000016,2.800000000000016,1.9000000000000115,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_182,15,2.200000000000008,1.8999999999999975,2.800000000000005,2.9000000000000052,3.7000000000000024,2.500000000000012,2.8000000000000123,3.0,2.7000000000000015,2.2999999999999985,5.300000000000017,2.599999999999998,2.4000000000000004,5.400000000000016,2.800000000000016,1.9000000000000115,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-incept,subject_182,8,2.0,2.400000000000005,1.7999999999999994,3.1000000000000125,2.0,2.5000000000000013,4.0,2.699999999999999,2.0,1.8999999999999984,4.700000000000001,2.2999999999999994,2.2000000000000117,4.900000000000002,2.5000000000000155,2.000000000000008,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_182,8,2.0,2.400000000000005,1.7999999999999994,3.1000000000000125,2.0,2.5000000000000013,4.0,2.699999999999999,2.0,1.8999999999999984,4.700000000000001,2.2999999999999994,2.2000000000000117,4.900000000000002,2.5000000000000155,2.000000000000008,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
GoNoGo_Task,subject_182,13,2.8000000000000123,3.8000000000000025,2.5000000000000084,1.4999999999999993,10.0,2.2000000000000153,3.7000000000000024,1.0,3.6000000000000023,1.0,4.60000000000001,3.600000000000006,2.900000000000009,4.900000000000018,1.0,3.4000000000000057,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_182,-12,1.4000000000000046,1.2999999999999994,2.300000000000001,2.5000000000000084,1.7999999999999994,1.7000000000000153,2.1999999999999984,1.8999999999999984,1.9000000000000044,2.0999999999999983,5.299999999999999,2.2999999999999976,2.3000000000000083,2.3999999999999977,2.6000000000000156,1.6999999999999984,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_182,-14,1.8999999999999984,3.0,1.0,2.0,1.9999999999999982,4.0,3.1000000000000005,1.500000000000008,2.4000000000000012,2.0999999999999974,4.500000000000014,2.000000000000008,1.0,1.8999999999999975,1.7999999999999985,2.000000000000008,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
Finger_Tapping_Task,subject_182,11,4.0,2.400000000000005,2.6000000000000156,2.000000000000001,1.2000000000000153,2.0,2.0000000000000115,1.9000000000000115,1.6999999999999993,2.2999999999999994,4.400000000000003,2.100000000000008,1.4999999999999976,4.700000000000003,1.0,1.0,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_182,9,1.8000000000000045,2.1000000000000045,1.8999999999999984,1.9999999999999973,1.4999999999999993,1.900000000000015,1.800000000000001,1.5999999999999992,1.8999999999999984,1.8999999999999984,4.9,1.9,1.8999999999999975,4.6,2.2000000000000117,1.6,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_182,15,2.4000000000000083,2.699999999999999,1.9999999999999982,1.7000000000000046,2.000000000000015,3.600000000000006,2.1000000000000116,2.3999999999999977,2.699999999999999,1.7999999999999994,4.800000000000014,1.500000000000008,1.500000000000008,2.699999999999999,1.7000000000000153,2.300000000000012,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Two-Back_Task-scenes,subject_183,-8,7.500000000000009,5.400000000000001,8.499999999999988,6.1999999999999975,3.000000000000016,9.499999999999988,3.0000000000000053,6.300000000000006,3.4999999999999987,2.0,9.499999999999988,9.499999999999986,3.2999999999999985,5.799999999999999,3.899999999999999,4.000000000000006,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-scenes,subject_183,11,8.199999999999989,2.9,6.999999999999996,5.200000000000002,3.000000000000016,10.0,2.800000000000005,3.2000000000000055,8.399999999999991,2.4000000000000004,7.10000000000001,9.199999999999989,4.300000000000006,7.0000000000000036,4.600000000000017,3.100000000000001,-0.012657018,0.377850234,0.235790187,-0.132261081,-0.16764315
Two-Back_Task-faces,subject_183,-8,7.499999999999995,4.200000000000006,8.19999999999999,5.000000000000014,1.6000000000000152,9.499999999999991,4.3000000000000025,5.3999999999999995,6.9999999999999964,2.6000000000000156,7.100000000000007,8.600000000000005,3.899999999999999,7.10000000000001,6.399999999999995,3.100000000000001,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
Two-Back_Task-faces,subject_183,-10,6.999999999999993,8.000000000000004,6.599999999999995,4.900000000000004,2.6000000000000156,9.0,3.2999999999999994,4.600000000000017,7.6999999999999975,4.700000000000001,8.09999999999999,9.499999999999988,4.700000000000006,7.700000000000005,3.7000000000000006,3.0,0.041169565,0.307960139,0.254058783,-0.151804839,-0.118959976
You_Task,subject_183,12,8.100000000000007,5.299999999999999,5.2000000000000135,9.099999999999987,2.3999999999999977,2.799999999999998,7.300000000000006,3.400000000000002,8.199999999999992,3.0,7.999999999999989,6.500000000000005,4.0,8.0,9.199999999999989,8.899999999999988,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_183,13,7.0999999999999925,6.399999999999996,6.899999999999997,9.599999999999985,4.500000000000018,3.0000000000000018,7.999999999999991,4.800000000000003,8.0,5.0,9.599999999999984,7.599999999999991,8.099999999999996,7.099999999999996,5.499999999999999,7.099999999999995,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
You_Task,subject_183,14,8.099999999999996,6.399999999999999,6.899999999999993,9.399999999999986,2.8000000000000007,3.0000000000000053,7.500000000000009,4.700000000000017,6.099999999999998,9.0,8.49999999999999,8.999999999999996,5.600000000000016,5.400000000000009,5.8,6.799999999999994,-0.021150619,-0.040841849,-0.078681229,0.11023981,0.129910408
Friend_Task,subject_183,-12,8.099999999999996,9.299999999999986,5.900000000000011,8.0,2.200000000000008,4.600000000000003,8.999999999999986,3.2000000000000055,7.099999999999996,4.300000000000017,8.199999999999992,9.799999999999997,5.000000000000014,9.0,1.6999999999999975,8.99999999999999,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_183,-11,6.699999999999995,9.499999999999998,6.199999999999996,9.099999999999985,3.1999999999999993,2.0,8.599999999999987,4.100000000000001,7.099999999999996,3.6000000000000023,9.699999999999998,9.099999999999985,4.7000000000000135,7.0,4.1,9.099999999999987,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Friend_Task,subject_183,6,7.199999999999995,8.89999999999999,6.199999999999997,9.599999999999998,3.9000000000000132,2.600000000000012,9.199999999999985,3.0,7.999999999999989,3.400000000000002,9.59999999999999,8.199999999999992,4.0,9.099999999999989,2.8000000000000007,9.79999999999999,0.05335777,-0.029923705,-0.10770592,0.040008621,0.124890218
Memory_Task,subject_183,8,8.400000000000006,9.099999999999985,8.099999999999996,3.999999999999999,6.9999999999999964,9.799999999999986,10.0,3.8000000000000025,6.400000000000013,6.300000000000013,9.299999999999986,8.499999999999988,4.400000000000014,8.79999999999999,7.199999999999992,9.69999999999999,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_183,11,8.000000000000004,8.79999999999999,5.900000000000004,6.200000000000006,8.100000000000007,9.699999999999985,10.0,8.300000000000006,5.499999999999999,6.099999999999997,7.499999999999992,8.000000000000004,3.9000000000000026,6.799999999999994,3.799999999999999,9.399999999999988,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Memory_Task,subject_183,10,6.700000000000008,8.999999999999988,8.89999999999999,7.500000000000009,6.900000000000011,9.499999999999988,9.500000000000002,3.7000000000000006,7.899999999999992,3.0,8.69999999999999,7.900000000000004,7.699999999999994,9.199999999999989,6.699999999999994,7.200000000000006,-0.016245814,0.004836931,-0.166685484,0.151508409,0.06937091
Reading_Task,subject_183,-8,7.899999999999991,2.8000000000000007,9.0,9.399999999999988,4.9000000000000075,7.599999999999994,2.0999999999999974,2.300000000000001,8.399999999999991,2.899999999999998,9.099999999999993,7.799999999999997,2.0,8.09999999999999,4.200000000000006,3.3999999999999995,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_183,-7,8.899999999999997,6.299999999999998,4.9,9.499999999999986,6.899999999999997,3.800000000000006,5.600000000000005,4.400000000000017,9.200000000000003,3.0,9.400000000000002,9.199999999999985,3.0,8.400000000000002,5.200000000000017,6.599999999999997,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
Reading_Task,subject_183,-12,7.899999999999997,8.0,5.200000000000003,9.099999999999987,6.799999999999997,4.5000000000000036,6.899999999999997,6.9999999999999964,9.2,6.300000000000006,9.100000000000003,8.0,6.199999999999996,8.39999999999999,5.3,6.099999999999997,-0.102151252,-0.02267263,-0.26553856,0.039239296,0.034607611
One-Back_Task,subject_183,12,10.0,3.0,7.099999999999993,2.0,2.000000000000001,8.899999999999988,4.00000000000001,3.1999999999999993,8.399999999999995,3.0,9.200000000000003,8.699999999999987,2.0,7.599999999999992,2.599999999999998,6.999999999999993,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_183,6,7.099999999999993,5.600000000000012,6.099999999999999,5.599999999999999,5.899999999999997,9.599999999999985,5.20000000000001,5.6999999999999975,8.399999999999991,5.499999999999999,8.199999999999989,9.200000000000003,6.300000000000013,8.0,4.0,5.500000000000016,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
One-Back_Task,subject_183,-15,9.0,5.000000000000003,7.800000000000004,5.10000000000001,5.600000000000005,9.999999999999986,6.300000000000013,5.899999999999998,7.799999999999992,7.0,8.899999999999997,8.900000000000004,6.099999999999996,7.399999999999993,3.000000000000001,8.200000000000003,-0.054175274,0.109761933,0.352458414,-0.112942158,-0.025580638
Zero-Back_Task,subject_183,-9,5.600000000000001,4.800000000000003,8.0,3.0,2.900000000000009,9.799999999999985,5.9000000000000075,7.000000000000007,7.899999999999991,6.1999999999999975,6.4999999999999964,7.9000000000000075,4.000000000000002,7.3999999999999915,3.699999999999999,5.899999999999998,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_183,-15,8.699999999999994,5.8,6.4999999999999964,5.900000000000004,6.0000000000000036,10.0,5.300000000000013,6.099999999999999,8.899999999999986,5.200000000000006,8.199999999999989,8.700000000000005,5.200000000000002,6.999999999999994,4.20000000000001,7.0,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Zero-Back_Task,subject_183,-9,6.800000000000011,6.2000000000000135,6.600000000000012,5.800000000000011,4.600000000000003,10.0,3.2999999999999994,5.999999999999997,8.800000000000004,5.400000000000002,7.099999999999993,8.700000000000005,5.2,7.0,4.1,5.1000000000000005,0.002753698,0.071499126,0.236535868,-0.048768775,0.047644385
Movie_Task-incept,subject_183,15,7.6999999999999975,6.9999999999999964,7.9000000000000075,6.0,7.799999999999992,7.999999999999993,6.100000000000014,6.000000000000007,6.899999999999995,2.900000000000001,7.499999999999994,6.4999999999999964,5.3000000000000025,6.799999999999997,5.700000000000001,5.999999999999998,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-incept,subject_183,15,7.6999999999999975,6.9999999999999964,7.9000000000000075,6.0,7.799999999999992,7.999999999999993,6.100000000000014,6.000000000000007,6.899999999999995,2.900000000000001,7.499999999999994,6.4999999999999964,5.3000000000000025,6.799999999999997,5.700000000000001,5.999999999999998,-0.071676786,0.167172575,-0.311553447,0.016855175,0.110801794
Movie_Task-bridge,subject_183,-6,6.199999999999998,7.0,6.700000000000005,6.000000000000007,7.5999999999999925,8.0,3.8000000000000025,4.200000000000003,7.5999999999999925,5.699999999999998,8.200000000000003,7.299999999999992,5.100000000000003,6.899999999999994,4.400000000000001,4.3999999999999995,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Movie_Task-bridge,subject_183,-6,6.199999999999998,7.0,6.700000000000005,6.000000000000007,7.5999999999999925,8.0,3.8000000000000025,4.200000000000003,7.5999999999999925,5.699999999999998,8.200000000000003,7.299999999999992,5.100000000000003,6.899999999999994,4.400000000000001,4.3999999999999995,0.038746425,0.099305514,-0.366494178,0.006527394,0.223090865
Finger_Tapping_Task,subject_183,-13,5.0,3.000000000000001,5.899999999999999,4.20000000000001,4.9,9.299999999999992,5.400000000000016,5.499999999999998,9.0,4.1,7.099999999999994,8.700000000000005,4.300000000000006,6.900000000000011,4.100000000000003,4.700000000000001,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_183,12,8.199999999999996,5.8999999999999995,7.200000000000006,5.400000000000006,3.700000000000006,8.899999999999997,6.699999999999995,3.999999999999999,6.899999999999994,2.899999999999999,8.399999999999988,7.2999999999999945,7.0,6.800000000000008,5.300000000000013,7.100000000000003,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
Finger_Tapping_Task,subject_183,14,7.399999999999995,6.0000000000000036,7.10000000000001,3.5999999999999988,3.5000000000000058,8.300000000000006,5.300000000000013,4.9,7.599999999999993,4.1,7.400000000000006,7.9999999999999964,7.20000000000001,6.199999999999998,4.199999999999999,4.500000000000002,-0.051850101,-0.118496874,0.105241372,-0.085116874,0.154315156
GoNoGo_Task,subject_183,15,6.100000000000003,4.800000000000007,5.6,4.000000000000006,3.200000000000016,9.699999999999987,5.600000000000005,6.3000000000000025,8.099999999999996,4.200000000000003,7.0,6.300000000000013,4.3000000000000025,5.999999999999999,5.300000000000017,5.400000000000013,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
GoNoGo_Task,subject_183,-12,9.0,6.700000000000005,7.0,4.800000000000007,2.8000000000000007,9.99999999999999,4.000000000000006,4.400000000000014,8.39999999999999,5.0,9.000000000000004,6.7999999999999945,5.800000000000011,6.0,4.700000000000006,5.500000000000005,-0.169817561,0.05201047,0.031002936,-0.147224689,-0.111588999
